% lines 11-1633 are apache, lines 1634-4003 are Java, lines 4003-5913 are JFace. (ver libro1.xlsx)
% 2 clases
% non-directive and semi-directive instances were taken as directive class

@RELATION "3_Apache_Java_JFace.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
" Checks whether the linked mode should be left after receiving the\n given <code>VerifyEvent</code> and selection. ",directive
"Note that the event\n carries widget coordinates as opposed to <code>offset</code> and\n <code>length</code> which are document coordinates.\n\n ",directive
"@param model the linked mode model\n ",non-directive
"@param event the verify event\n ",non-directive
"@param offset the offset of the current selection\n ",non-directive
"@param length the length of the current selection\n ",non-directive
"@return valid exit flags or <code>null</code> if no special action\n         should be taken\n",directive
" This method allows subclasses to provide their own {@link AutoAssistListener}.\n\n ",non-directive
"@return a new auto assist listener\n ",non-directive
"@since 3.4\n",non-directive
" Sets the context information popup's foreground color.\n\n ",non-directive
"@param foreground the foreground color\n ",non-directive
"@since 2.0\n",non-directive
" Creates a new content assistant. ",non-directive
"The content assistant is not automatically activated,\n overlays the completion proposals with context information list if necessary, and shows the\n context information above the location at which it was activated. ",directive
"If auto activation will be\n enabled, without further configuration steps, this content assistant is activated after a 500\n milliseconds delay. ",directive
"It uses the default partitioning.\n",non-directive
" Called when the proposal is selected.\n\n ",non-directive
"@param viewer the text viewer.\n ",non-directive
"@param smartToggle the smart toggle key was pressed\n",non-directive
" Returns optional context information associated with this proposal.\n ",non-directive
"The context information will automatically be shown if the proposal\n has been applied.\n\n ",non-directive
"@return the context information for this proposal or <code>null</code>\n",non-directive
" Returns the image for this context information.\n ",non-directive
"The image will be shown to the left of the display string.\n\n ",non-directive
"@return the image to be shown or <code>null</code> if no image is desired\n",non-directive
" Returns a list of completion proposals based on the\n specified location within the document that corresponds\n to the current cursor position within the text viewer.\n\n ",non-directive
"@param viewer the viewer whose document is used to compute the proposals\n ",non-directive
"@param offset an offset within the document for which completions should be computed\n ",non-directive
"@return an array of completion proposals or <code>null</code> if no proposals are possible\n",non-directive
" Returns information about possible contexts based on the\n specified location within the document that corresponds\n to the current cursor position within the text viewer.\n\n ",non-directive
"@param viewer the viewer whose document is used to compute the possible contexts\n ",non-directive
"@param offset an offset within the document for which context information should be computed\n ",non-directive
"@return an array of context information objects or <code>null</code> if no context could be found\n",non-directive
" Installs this presenter for the given context information.\n\n ",non-directive
"@param info the context information which this presenter should style\n ",non-directive
"@param viewer the text viewer on which the information is presented\n ",non-directive
"@param offset the document offset for which the information has been computed\n",non-directive
" Inserts the common prefix of the available completions. ",non-directive
"If no common\n prefix can be computed it is identical to\n {@link IContentAssistant#showPossibleCompletions()}.\n\n ",non-directive
"@return an optional error message if no proposals can be computed\n",non-directive
" Returns the offset of the range in the document that will be replaced by\n applying this template.\n\n ",non-directive
"@return the offset of the range in the document that will be replaced by\n         applying this template\n ",non-directive
"@since 3.1\n",non-directive
" Creates a template proposal with a template and its context.\n\n ",non-directive
"@param template  the template\n ",non-directive
"@param context   the context in which the template was requested.\n ",non-directive
"@param image     the icon of the proposal.\n ",non-directive
"@param region	the region this proposal is applied to\n ",non-directive
"@param relevance the relevance of the proposal\n",non-directive
" Saves the templates as XML, encoded as UTF-8 onto the given byte stream.\n\n ",non-directive
"@param templates the templates to save\n ",non-directive
"@param stream the byte output to write the templates to in XML\n ",non-directive
" Saves the templates as XML.\n\n ",non-directive
"@param templates the templates to save\n ",non-directive
"@param writer the writer to write the templates to in XML\n ",non-directive
" Returns whether the receiver represents a custom template, i.e. ",non-directive
"is either\n a user-added template or a contributed template that has been modified.\n\n ",non-directive
"@return <code>true</code> if the contained template is a custom\n         template and cannot be reconstructed from the contributed\n         templates\n",non-directive
" Returns whether the receiver represents a modified template, i.e. ",non-directive
"a\n contributed template that has been changed.\n\n ",non-directive
"@return <code>true</code> if the contained template is contributed but has been modified, <code>false</code> otherwise\n",non-directive
" Creates a new, user-added instance that is not linked to a contributed\n template.\n\n ",non-directive
"@param template the template which is stored by the new instance\n ",non-directive
