% 1. Title: arff file created from Comments_WebOutput-Corrected-Java_(only comments and class).csv
% 2 clases
% null-directive and semi-directive instances were taken as directive class

@RELATION "1.1_Java_2Classes.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
"@see #setSubjectPublicKey\n",non-directive
" Indicates if the <code>X509Certificate</code> must contain all\n or at least one of the subjectAlternativeNames \n specified in the {@link #setSubjectAlternativeNames\n setSubjectAlternativeNames} or {@link #addSubjectAlternativeName\n addSubjectAlternativeName} methods. ",non-directive
"If <code>true</code>, \n the <code>X509Certificate</code> must contain all of the \n specified subject alternative names. ",non-directive
"If <code>false</code>, the \n <code>X509Certificate</code> must contain at least one of the \n specified subject alternative names.\n\n ",non-directive
"@return <code>true</code> if the flag is enabled;\n <code>false</code> if the flag is disabled. ",non-directive
"The flag is\n <code>true</code> by default.\n ",directive
"@see #setMatchAllSubjectAltNames\n",non-directive
" Adds a name to the issuerNames criterion. ",non-directive
"The issuer distinguished\n name in the <code>X509CRL</code> must match at least one of the specified\n distinguished names.\n ",directive
"<p>\n This method allows the caller to add a name to the set of issuer names\n which <code>X509CRLs</code> may contain. ",non-directive
"The specified name is added to\n any previous value for the issuerNames criterion.\n ",non-directive
"If the specified name is a duplicate, it may be ignored.\n\n ",directive
"@param issuer the issuer as X500Principal\n ",non-directive
"@since 1.5\n",non-directive
" Sets the maxCRLNumber criterion. ",non-directive
"The <code>X509CRL</code> must have a\n CRL number extension whose value is less than or equal to the\n specified value. ",directive
"If <code>null</code>, no maxCRLNumber check will be \n done.\n\n ",directive
"@param maxCRL the maximum CRL number accepted (or <code>null</code>)\n",directive
" Returns the ASN.1 DER encoded form of the <code>qualifier</code> \n field of this <code>PolicyQualifierInfo</code>.\n\n ",non-directive
"@return the ASN.1 DER encoded bytes of the <code>qualifier</code>\n field. ",non-directive
"Note that a copy is returned, so the data is cloned each \n time this method is called.\n",directive
" Returns the valid policy represented by this node.\n\n ",non-directive
"@return the <code>String</code> OID of the valid policy\n represented by this node, or the special value \"any-policy\". ",non-directive
"For \n the root node, this method always returns the special value \"any-policy\".\n",directive
" Gets the PolicyQualifiersRejected flag. ",non-directive
"If this flag is true,\n certificates that include policy qualifiers in a certificate policies\n extension that is marked critical are rejected.\n ",directive
"If the flag is false, certificates are not rejected on this basis.\n\n ",directive
"<p> When a <code>PKIXParameters</code> object is created, this flag is \n set to true. ",directive
"This setting reflects the most common (and simplest) \n strategy for processing policy qualifiers. ",directive
"Applications that want to use\n a more sophisticated policy must set this flag to false.\n\n ",directive
"@return the current value of the PolicyQualifiersRejected flag\n ",non-directive
"@see #setPolicyQualifiersRejected\n",non-directive
" Returns the time for which the validity of the certification path\n should be determined. ",non-directive
"If <code>null</code>, the current time is used.\n ",directive
"<p>\n Note that the <code>Date</code> returned is copied to protect against \n subsequent modifications. \n\n ",directive
"@return the <code>Date</code>, or <code>null</code> if not set\n ",directive
"@see #setDate\n",non-directive
" Adds a <code>PKIXCertPathChecker</code> to the list of certification \n path checkers. ",non-directive
"See the {@link #setCertPathCheckers setCertPathCheckers}\n method for more details.\n ",directive
"<p>\n Note that the <code>PKIXCertPathChecker</code> is cloned to protect\n against subsequent modifications.\n\n ",directive
"@param checker a <code>PKIXCertPathChecker</code> to add to the list of \n checks. ",non-directive
"If <code>null</code>, the checker is ignored (not added to list).\n",directive
" Creates an instance of <code>PKIXParameters</code> with the specified\n <code>Set</code> of most-trusted CAs. ",non-directive
"Each element of the \n set is a {@link TrustAnchor TrustAnchor}.\n ",non-directive
"<p>\n Note that the <code>Set</code> is copied to protect against\n subsequent modifications.\n\n ",directive
"@param trustAnchors a <code>Set</code> of <code>TrustAnchor</code>s\n ",non-directive
" Returns a (possibly empty) collection view of the CRLs read\n from the given input stream <code>inStream</code>.\n\n ",non-directive
"<p>In order to take advantage of the specialized CRL format\n supported by this certificate factory, each element in\n the returned collection view can be typecast to the corresponding\n CRL class. ",directive
"For example, if this certificate\n factory implements X.509 CRLs, the elements in the returned\n collection can be typecast to the <code>X509CRL</code> class.\n\n ",non-directive
"<p>In the case of a certificate factory for X.509 CRLs,\n <code>inStream</code> may contain a sequence of DER-encoded CRLs.\n ",directive
"In addition, <code>inStream</code> may contain a PKCS#7 CRL\n set. ",directive
"This is a PKCS#7 <i>SignedData</i> object, with the only\n significant field being <i>crls</i>. ",directive
"In particular, the\n signature and the contents are ignored. ",directive
"This format allows multiple\n CRLs to be downloaded at once. ",directive
"If no CRLs are present,\n an empty collection is returned.\n\n ",directive
"<p>Note that if the given input stream does not support\n {@link java.io.InputStream#mark(int) mark} and\n {@link java.io.InputStream#reset() reset}, this method will\n consume the entire input stream.\n\n ",directive
"@param inStream the input stream with the CRLs.\n\n ",non-directive
"@return a (possibly empty) collection view of\n java.security.cert.CRL objects initialized with the data from the input\n stream.\n\n ",non-directive
" Creates a <code>CertificateEncodingException</code>\n with the specified cause and a detail message of\n <tt>(cause==null ? null : cause.toString())</tt>\n (which typically contains the class and detail message of\n <tt>cause</tt>).\n\n ",non-directive
"@param cause the cause (which is saved for later retrieval by the\n        {@link #getCause()} method).  ",non-directive
"(A <tt>null</tt> value is permitted,\n        and indicates that the cause is nonexistent or unknown.)\n ",directive
"@since 1.5\n",non-directive
" Verifies that this certificate was signed using the\n private key that corresponds to the specified public key.\n ",non-directive
"This method uses the signature verification engine\n supplied by the specified provider.\n\n ",directive
"@param key the PublicKey used to carry out the verification.\n ",non-directive
"@param sigProvider the name of the signature provider.\n\n ",non-directive
" Returns the encoded form of this certification path, using the\n specified encoding.\n\n ",non-directive
"@param encoding the name of the encoding to use\n ",non-directive
"@return the encoded bytes\n ",non-directive
" Removes the specified member from the group.\n \n",non-directive
