@relation 'textMining01.csv_balanced(randomized)'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'The configuration\n must be consistent: This means the used {',directive
'<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ',non-directive
'@return a RowLayoutFactory that creates RowLayouts as though created with\n         their default constructor\n ',directive
?,non-directive
' Creates a boolean field editor in the default style.\n \n',non-directive
' Creates a new object and saves in it the current enable/disable state of\n the given control and its descendents; the controls that are saved are\n also disabled.\n \n @param w\n            the control\n',non-directive
' Validation strategy constant (value <code>1</code>) indicating that\n the editor should perform validation only when the text widget \n loses focus.\n\n ',non-directive
'@exception NumberFormatException\n                if the string value does not contain a parsable number.\n ',directive
'@param newTitle\n            the title show\n',non-directive
' Gets an empty ordered iterator.\n ',non-directive
'Only a single implementation, {',directive
'Most classes in the package contain\noperations based on time-outs in addition to indefinite waits.  ',directive
'Has no effect if an identical listener is already registered.\n\n ',directive
'<p>\n This hook is <em>not</em> called when the text is initialized \n (or reset to the default value) from the preference store.\n ',directive
?,non-directive
' Creates a new GridLayout and attaches it to the given composite.\n ',non-directive
?,non-directive
?,non-directive
' Undoes everything that was done by a call to {@link #createColor(RGB)}.\n \n @since 3.1 \n\n @param descriptor RGB value of the color to dispose\n',directive
' Creates this wizard\'s controls in the given parent control.\n <p>\n The wizard container calls this method to create the controls\n for the wizard\'s pages before the wizard is opened. This allows\n the wizard to size correctly; otherwise a resize may occur when\n moving to a new page.\n </p>\n\n @param pageContainer the parent control\n',directive
'@return the subnode, or <code>null</code> if none\n',directive
'<LI> <I>Problem diagnosis by field service engineers</I>. ',non-directive
?,non-directive
'</p>\n',non-directive
'<p>\n Valid representations of <code>true</code> include the strings\n \"<code>t</code>\", \"<code>true</code>\", or equivalent in mixed\n or upper case.\n ',non-directive
' Returns the ok button.\n \n',non-directive
'If the list is \n empty return <code>null</code>.\n \n',directive
'@param key  the key of the value to look up in that map\n  ',non-directive
'If newType is\n            IMessageProvider.NONE show the title.\n ',directive
'@link java.util.concurrent.ConcurrentSkipListSet},\n{',directive
'<li>Actions prior to \"releasing\" synchronizer methods such as\n  {@code Lock.unlock}, {@code Semaphore.release}, and\n  {@code CountDownLatch.countDown} <i>happen-before</i> actions\n  subsequent to a successful \"acquiring\" method such as\n  {@code Lock.lock}, {@code Semaphore.acquire},\n  {@code Condition.await}, and {@code CountDownLatch.await} on the\n  same synchronizer object in another thread.\n\n  ',directive
' Returns the default value for the rectangle-valued preference\n with the given name in the given preference store.\n ',non-directive
'@param top top at the given path\n ',non-directive
'The class must define a <code>run</code> method that takes a progress monitor.\n ',directive
' Convenience API. Converts the long <code>value</code> to a string and\n adds the pair <code>key/value</code> to this dialog settings.\n \n @param key\n            the key.\n @param value\n            the value to be associated with the <code>key</code>\n',non-directive
'@since 2.0\n',non-directive
'@param titleImage\n            Image or <code>null</code>\n',directive
'@return the next wizard page, or <code>null</code> if none\n',directive
'@throws NullPointerException if iterator parameter is null\n',non-directive
'When these \"since\" tags are used in\nJavadoc<sup><font size=-2>TM</font></sup> comments for the JDBC API,\nthey indicate the following:\n<UL>\n ',non-directive
'Similarly, if the agent is started sometime after the VM has started, then\nthe <code>Agent-Class</code> attribute specifies the name of the agent class\n(the value of <code>Premain-Class</code> attribute is ignored).\n\n',directive
'  Looks up the given key in the given map, converting the result into\n  an integer, using the default value if the the conversion fails.\n\n  @param map  the map whose value to look up\n  @param key  the key of the value to look up in that map\n  @param defaultValue  what to return if the value is null or if the\n     conversion fails\n  @return  the value in the map as a number, or defaultValue if the\n    original value is null, the map is null or the number conversion\n    fails\n',non-directive
'<p>\n Note: Trays may not be supported with all custom layouts on the dialog\'s\n Shell. ',directive
'@return the value in the Map as a Number, <code>null</code> if null map input\n',non-directive
'@param key the key\n ',non-directive
'@since 3.1\n',non-directive
'@return the current information control replacer or <code>null</code> if none has been installed\n',directive
'If the x or y values are set to SWT.DEFAULT, the\n            control\'s computeSize() method will be used to obtain that\n            dimension of the preferred size.\n ',directive
?,non-directive
'<p>\n This method is called just before the wizard becomes visible, to give the \n wizard the opportunity to add any lazily created pages.\n ',directive
'<p>\nClasses in this package, along with <code>java.lang.Class</code>\naccommodate applications such as debuggers, interpreters, object\ninspectors, class browsers, and services such as Object Serialization\nand JavaBeans that need access to either the public members of a\ntarget object (based on its runtime class) or the members declared by\na given class.\n\n',directive
' Creates a new radio group field editor \n',non-directive
'Creates a new RowData instance\n and assigns it to the control by calling control.setLayoutData.\n \n',directive
'@param enumeration  the enumeration to use\n ',non-directive
' Abstract base class for all field editors.\n <p>\n A field editor presents the value of a preference to the end \n user. The value is loaded from a preference store; if\n modified by the end user, the value is validated and eventually\n stored back to the preference store. A field editor reports\n an event when the value, or the validity of the value, changes.\n </p>\n <p>\n Field editors should be used in conjunction with a field \n editor preference page (<code>FieldEditorPreferencePage</code>)\n which coordinates everything and provides the message line\n which display messages emanating from the editor.\n </p>\n <p>\n This package contains ready-to-use field editors for various\n types of preferences:\n <ul>\n   <li><code>BooleanFieldEditor</code> - booleans</li>\n   <li><code>IntegerFieldEditor</code> - integers</li>\n   <li><code>StringFieldEditor</code> - text strings</li>\n   <li><code>RadioGroupFieldEditor</code> - enumerations</li>\n   <li><code>ColorFieldEditor</code> - RGB colors</li>\n   <li><code>FontFieldEditor</code> - fonts</li>\n   <li><code>DirectoryFieldEditor</code> - directories</li>\n   <li><code>FileFieldEditor</code> - files</li>\n   <li><code>PathEditor</code> - paths</li>\n </ul>\n </p>\n',directive
