@relation 'dataset_corrected_only_comments_and_manually_revised_subset_(only comments and class)'

@attribute text STRING
@attribute __directive_class__ {directive,non-directive}

@data
'</p>\n <p>\n Note that the preferred way of re-initializing a preference to its\n default value is to call <code>setToDefault</code>.\n ',directive
'</p>\n\n ',non-directive
'@param name the name of the preference\n ',non-directive
'@param value the new current value of the preference\n',non-directive
' Sets the current value of the string-valued preference with the\n given name.\n <p>\n A property change event is reported if the current value of the \n preference actually changes from its previous value. In the event\n object, the property name is the name of the preference, and the\n old and new values are wrapped as objects.\n </p>\n <p>\n Note that the preferred way of re-initializing a preference to its\n default value is to call <code>setToDefault</code>.\n </p>\n\n @param name the name of the preference\n @param value the new current value of the preference\n',directive
' Sets the current value of the string-valued preference with the\n given name.\n ',non-directive
'<p>\n A property change event is reported if the current value of the \n preference actually changes from its previous value. ',directive
'In the event\n object, the property name is the name of the preference, and the\n old and new values are wrapped as objects.\n ',directive
'</p>\n <p>\n Note that the preferred way of re-initializing a preference to its\n default value is to call <code>setToDefault</code>.\n ',directive
'</p>\n\n ',non-directive
'@param name the name of the preference\n ',non-directive
'@param value the new current value of the preference\n',non-directive
' Sets the current value of the boolean-valued preference with the\n given name.\n <p>\n A property change event is reported if the current value of the \n preference actually changes from its previous value. In the event\n object, the property name is the name of the preference, and the\n old and new values are wrapped as objects.\n </p>\n <p>\n Note that the preferred way of re-initializing a preference to its\n default value is to call <code>setToDefault</code>.\n </p>\n\n @param name the name of the preference\n @param value the new current value of the preference\n',directive
' Sets the current value of the boolean-valued preference with the\n given name.\n ',non-directive
'<p>\n A property change event is reported if the current value of the \n preference actually changes from its previous value. ',directive
'In the event\n object, the property name is the name of the preference, and the\n old and new values are wrapped as objects.\n ',directive
